,sketchID,orig_gameID,stimuli,condition,strokeIndex,strokeLabel,strokeType,strokeRoiNum
1435,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,62,gear,functional,1.0
1436,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,63,gear,functional,1.0
1437,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,64,gear,functional,1.0
1438,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,65,gear,functional,1.0
1439,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,66,gear,functional,1.0
1440,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,67,gear,functional,1.0
1441,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,68,gear,functional,1.0
1442,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,69,gear,functional,1.0
1443,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,72,gear,functional,2.0
1444,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,73,gear,functional,2.0
1445,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,74,gear,functional,2.0
1446,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,75,gear,functional,3.0
1447,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,76,gear,functional,3.0
1448,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,77,gear,functional,3.0
1449,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,78,gear,functional,3.0
1450,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,79,gear,functional,3.0
1451,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,81,gear,causal,4.0
1452,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,82,gear,causal,4.0
1453,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,83,gear,causal,4.0
1454,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,84,gear,causal,4.0
1455,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,85,gear,causal,4.0
1456,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,86,gear,causal,4.0
1457,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,87,gear,causal,4.0
1458,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,88,gear,causal,4.0
1459,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,89,gear,causal,4.0
1460,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,90,gear,causal,4.0
1461,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,91,gear,causal,4.0
1462,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,93,gear,causal,4.0
1463,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,94,gear,causal,4.0
1464,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,95,gear,causal,4.0
1465,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,96,gear,causal,4.0
1466,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,97,gear,causal,4.0
1467,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,98,gear,causal,4.0
1468,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,99,gear,causal,4.0
1469,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,100,gear,causal,4.0
1470,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,101,gear,causal,4.0
1471,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,103,gear,causal,4.0
1472,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,104,gear,causal,4.0
1473,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,105,gear,causal,4.0
1474,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,106,gear,causal,5.0
1475,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,107,gear,causal,5.0
1476,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,108,gear,causal,5.0
1477,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,109,gear,causal,5.0
1478,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,110,gear,causal,5.0
1479,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,111,gear,causal,5.0
1480,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,112,gear,causal,5.0
1481,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,113,gear,causal,5.0
1482,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,114,gear,causal,5.0
1483,gears_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_2,depictive,115,gear,causal,5.0
