,sketchID,orig_gameID,stimuli,strokeRoiNum,condition,strokeLabel,voted,groundtruth,loc_err,size_err,norm_loc_err,norm_size_err,omission
1617,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,1.0,depictive,wheel,True,wheel,91.70741518546906,67.17886572427373,29.36237482770243,64.80267335037254,0
1665,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,2.0,depictive,wheel,True,wheel,62.195257053894395,64.38167441127949,32.846902571995074,61.07401371969181,0
1713,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1761,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1809,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,5.0,depictive,,False,string,,,,,1
1857,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,6.0,depictive,,False,string,,,,,1
1905,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_2,7.0,depictive,background,True,background,131.73173497680807,237.03375287076733,48.288343096410664,182.16173528043277,0
1618,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,1.0,explanatory,wheel,True,wheel,138.6091627562911,35.35533905932738,99.1337006512834,29.566789531860625,0
1666,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1714,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1762,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1810,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,5.0,explanatory,,False,string,,,,,1
1858,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,6.0,explanatory,,False,string,,,,,1
1906,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_2,7.0,explanatory,background,True,background,102.25947388873072,202.71161782196896,29.86900184949163,140.92321667127982,0
1619,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,1.0,explanatory,wheel,True,wheel,159.0385173472137,38.897300677553446,75.46068991328637,33.428808907605024,0
1667,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,2.0,explanatory,wheel,True,wheel,231.1633621489357,49.8196748283246,149.14579152842316,45.11252418258117,0
1715,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,3.0,explanatory,wheel,True,wheel,124.1823256345282,15.0,51.17567317589541,13.541898840954438,0
1763,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1811,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,5.0,explanatory,string,True,string,133.34635353094586,134.21251804507656,48.30807574601845,151.57188663700828,0
1859,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,6.0,explanatory,string,True,string,132.24598292575845,92.45539465060976,83.70598833269064,57.25813504614714,0
1907,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_2,7.0,explanatory,background,True,background,137.90576492663388,188.26576959181932,71.79442152163202,111.04142609395132,0
1620,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,1.0,explanatory,,False,wheel,,,,,1
1668,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1716,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1764,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1812,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,5.0,explanatory,,False,string,,,,,1
1860,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,6.0,explanatory,,False,string,,,,,1
1908,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_2,7.0,explanatory,background,True,background,110.99774772489755,101.04454463255303,32.409389674761975,65.6723742127044,0
1621,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,1.0,explanatory,wheel,True,wheel,111.61205132063472,10.44030650891055,58.78780369289391,15.822926042075547,0
1669,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,2.0,explanatory,wheel,True,wheel,100.8191450072852,23.53720459187964,18.750211119473846,32.32424240118681,0
1717,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,3.0,explanatory,wheel,True,wheel,108.37435120913067,20.0,23.427292260494884,38.67091000680471,0
1765,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,4.0,explanatory,wheel,True,wheel,132.9661611087573,19.79898987322333,83.83642968809225,32.45319464228649,0
1813,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,5.0,explanatory,string,True,string,97.5717684578895,119.6202324023825,15.543328630385597,62.28051482495508,0
1861,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,6.0,explanatory,string,True,string,102.00612726694412,90.4267659490264,34.96448559189155,70.76910687263369,0
1909,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_2,7.0,explanatory,background,True,background,83.18954261203749,89.1403387922662,16.360306198319613,73.43869175108256,0
1622,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,1.0,explanatory,wheel,True,wheel,187.42731924668826,30.59411708155671,139.23227626902107,30.438007983052064,0
1670,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1718,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1766,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1814,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,5.0,explanatory,string,True,string,178.11864023734293,188.06647760831805,111.63539430707118,139.74860270036024,0
1862,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,6.0,explanatory,,False,string,,,,,1
1910,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_2,7.0,explanatory,background,True,background,129.43724348115578,143.69411957348845,54.33600466486594,57.81757102213134,0
1623,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,1.0,explanatory,wheel,True,wheel,48.541219597369,17.0,36.73542947247505,16.76356991473857,0
1671,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,2.0,explanatory,wheel,True,wheel,55.2675311552814,7.615773105863909,69.68350647249201,9.018156876599337,0
1719,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1767,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1815,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,5.0,explanatory,string,True,string,44.90545623863541,13.038404810405298,42.43777542734803,113.96501425601701,0
1863,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,6.0,explanatory,,False,string,,,,,1
1911,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_2,7.0,explanatory,background,True,background,94.88545726295469,171.89822570346675,30.115719603881004,163.16228723356645,0
1624,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,1.0,depictive,wheel,True,wheel,191.049731745428,14.422205101855956,149.59335331488487,29.588100001577956,0
1672,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,2.0,depictive,wheel,True,wheel,122.6234072271685,24.698178070456937,50.479926695513974,45.5842266669233,0
1720,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,3.0,depictive,wheel,True,wheel,112.43887228178696,53.75872022286245,129.71728917866162,62.85222638122914,0
1768,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1816,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,5.0,depictive,,False,string,,,,,1
1864,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,6.0,depictive,,False,string,,,,,1
1912,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_2,7.0,depictive,background,True,background,81.66088414902205,106.92988356862641,14.85224549916826,117.19741945455861,0
1625,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,1.0,depictive,wheel,True,wheel,195.04486663329544,13.038404810405298,113.94637769492628,28.018595903666824,0
1673,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,2.0,depictive,wheel,True,wheel,183.4897817318447,13.038404810405298,99.74063780711641,14.1753943336815,0
1721,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,3.0,depictive,wheel,True,wheel,60.15189107584233,25.238858928247925,73.50039918215165,21.453876555574688,0
1769,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,4.0,depictive,wheel,True,wheel,37.61980861195336,14.866068747318506,50.43741758933718,26.59641725269975,0
1817,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,5.0,depictive,,False,string,,,,,1
1865,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,6.0,depictive,,False,string,,,,,1
1913,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_2,7.0,depictive,background,True,background,71.10028129339574,127.58134659894448,28.294871615680563,134.4830592527997,0
1626,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,1.0,depictive,wheel,True,wheel,127.99414049088341,40.22437072223753,100.56678576073463,35.60859804553683,0
1674,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,2.0,depictive,wheel,True,wheel,103.46496991735899,38.41874542459709,100.11013885013304,32.178531916146234,0
1722,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,3.0,depictive,wheel,True,wheel,48.23121395942673,38.58756276314948,46.357143314419915,34.44879994031982,0
1770,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,4.0,depictive,wheel,True,wheel,73.66478127300725,18.384776310850235,42.06631802119745,26.902936984604846,0
1818,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,5.0,depictive,string,True,string,104.97737851556401,42.2965719651132,67.00997574204696,46.74657086748425,0
1866,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,6.0,depictive,string,True,string,49.429242357131066,26.248809496813376,35.656765473989566,65.22744153657172,0
1914,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_2,7.0,depictive,background,True,background,78.5573039252239,9.0,13.400957997128534,128.9920498073174,0
1627,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,1.0,depictive,,False,wheel,,,,,1
1675,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1723,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1771,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1819,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,5.0,depictive,,False,string,,,,,1
1867,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,6.0,depictive,,False,string,,,,,1
1915,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_2,7.0,depictive,background,True,background,90.5883546599672,36.345563690772494,30.63829945592056,138.72606388014546,0
1628,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,1.0,depictive,wheel,True,wheel,112.30538722608101,42.638011210655684,36.21308214490022,37.71675856146413,0
1676,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,2.0,depictive,wheel,True,wheel,122.14745187681976,50.99019513592785,69.69452120195275,46.341147083749775,0
1724,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,3.0,depictive,wheel,True,wheel,128.5496013218244,24.413111231467404,45.581042659078015,20.46548417348188,0
1772,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,4.0,depictive,wheel,True,wheel,138.84163640637487,14.142135623730951,80.83320503817197,10.379321698986045,0
1820,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,5.0,depictive,,False,string,,,,,1
1868,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,6.0,depictive,,False,string,,,,,1
1916,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_2,7.0,depictive,background,True,background,118.93800906354537,126.7162183779172,55.688931007365824,56.74899764002181,0
1629,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,1.0,depictive,wheel,True,wheel,113.45483682946268,49.678969393496885,95.53286431120819,72.0373796847826,0
1677,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1725,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,3.0,depictive,wheel,True,wheel,18.034688796871432,87.20665112249179,99.52261046862482,115.06775902177827,0
1773,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,4.0,depictive,,False,wheel,,,,,1
1821,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,5.0,depictive,string,True,string,88.08660511110642,165.59287424282482,20.614076145554037,111.18896076476572,0
1869,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,6.0,depictive,string,True,string,74.39422020560468,109.55363982999378,115.74625190549533,67.66527027964123,0
1917,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_2,7.0,depictive,background,True,background,63.83768479511142,218.93606372637652,89.39066678934452,151.66306645834874,0
1630,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,1.0,explanatory,,False,wheel,,,,,1
1678,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,2.0,explanatory,,False,wheel,,,,,1
1726,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1774,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1822,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,5.0,explanatory,,False,string,,,,,1
1870,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,6.0,explanatory,,False,string,,,,,1
1918,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_2,7.0,explanatory,background,True,background,61.50203248673982,132.18925826253812,24.931502295212827,141.54215271132824,0
1631,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,1.0,explanatory,wheel,True,wheel,147.05441169852742,117.2006825918689,63.75545631906394,140.43570698142224,0
1679,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,2.0,explanatory,wheel,True,wheel,112.85942583586007,21.470910553583888,33.19622615764249,19.935203234910333,0
1727,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,3.0,explanatory,,False,wheel,,,,,1
1775,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,4.0,explanatory,,False,wheel,,,,,1
1823,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,5.0,explanatory,string,True,string,137.9800710247679,128.7866452703851,52.98881531493452,136.73639532440535,0
1871,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,6.0,explanatory,,False,string,,,,,1
1919,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_2,7.0,explanatory,background,True,background,62.24146527838174,117.66052864066182,31.905928248531307,58.471193904280646,0
1632,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,1.0,depictive,wheel,True,wheel,145.2205219657332,34.0,62.75840473898016,30.549268321185206,0
1680,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,2.0,depictive,wheel,True,wheel,147.68378380851433,32.526911934581186,66.8135412193088,26.331531059277033,0
1728,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,3.0,depictive,wheel,True,wheel,148.42001212774508,17.4928556845359,66.44792160458776,9.852429283893107,0
1776,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,4.0,depictive,wheel,True,wheel,149.60280746028798,15.620499351813308,69.78153363035369,10.922569212774953,0
1824,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,5.0,depictive,string,True,string,160.4400199451496,89.55445270895244,78.23062386892714,44.61513127453487,0
1872,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,6.0,depictive,string,True,string,149.94165531966092,51.478150704935004,64.97744277522007,143.3053762121537,0
1920,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_2,7.0,depictive,background,True,background,142.53508340054387,123.40583454602137,57.917852981789174,77.25625643883797,0
1633,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,1.0,depictive,wheel,True,wheel,169.10499696933854,51.088159097779204,122.11855431933192,69.86481055401333,0
1681,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,2.0,depictive,,False,wheel,,,,,1
1729,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,3.0,depictive,,False,wheel,,,,,1
1777,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,4.0,depictive,wheel,True,wheel,127.59506260040003,21.587033144922902,61.803888645995606,38.828422155276776,0
1825,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,5.0,depictive,,False,string,,,,,1
1873,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,6.0,depictive,,False,string,,,,,1
1921,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,pulleys_2,7.0,depictive,background,True,background,84.4289642243703,178.6644900364927,17.45540916288186,101.85652246416717,0
1634,pulleys_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_2,1.0,depictive,wheel,True,wheel,169.48525009569417,10.04987562112089,136.8709382972082,18.620455499217393,0
1682,pulleys_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_2,2.0,depictive,wheel,True,wheel,135.77186748365804,10.770329614269007,106.45789793175663,6.389790761062682,0
