,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
287,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,1.0,explanatory,gear,functional,gear,functional,48.44842618702903,17.69180601295413,28.737585107785495,18.780551264337774,0
337,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,2.0,explanatory,gear,functional,gear,functional,41.018288603987365,1.4142135623730951,21.638137516792796,6.881874850071869,0
387,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,3.0,explanatory,gear,functional,gear,functional,24.9098374141623,34.20526275297414,10.871639610804584,33.261030374844744,0
437,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,4.0,explanatory,gear,causal,gear,causal,49.04334817281544,12.529964086141668,35.64319870068748,12.284279130388411,0
487,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,5.0,explanatory,gear,causal,gear,causal,46.349217900629135,10.816653826391969,34.31323563776053,16.44123972507514,0
537,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,6.0,explanatory,gear,causal,gear,causal,24.964975465639856,5.385164807134504,13.058450900948369,14.447197025378804,0
587,gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_2,7.0,explanatory,,,background,background,,,,,1
288,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,1.0,explanatory,gear,functional,gear,functional,90.0499861188218,8.48528137423857,82.29635021283462,14.987046095409193,0
338,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,2.0,explanatory,gear,functional,gear,functional,92.03396112305501,40.70626487409524,84.35593906609034,39.19420105549246,0
388,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,3.0,explanatory,gear,functional,gear,functional,90.0222194794152,15.231546211727817,82.50160553739704,13.586011661320965,0
438,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,4.0,explanatory,gear,causal,gear,causal,103.17218617437551,12.083045973594572,99.63800490531423,20.572168443780985,0
488,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,5.0,explanatory,gear,causal,gear,causal,97.0012886512339,45.0,93.52286581048595,49.0594725209502,0
538,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,6.0,explanatory,gear,causal,gear,causal,107.41624644345008,10.44030650891055,102.72875684071008,19.65858654556809,0
588,gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_2,7.0,explanatory,background,background,background,background,140.46351839534705,45.60701700396552,137.2377946655706,44.056380713812054,0
289,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,1.0,depictive,gear,functional,gear,functional,84.11896337925236,8.246211251235321,62.83150333220677,14.821599876812881,0
339,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,2.0,depictive,gear,functional,gear,functional,90.35623940824452,7.810249675906654,68.91334744243638,10.113894808517683,0
389,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,3.0,depictive,gear,functional,gear,functional,83.10385069297331,20.12461179749811,61.99633994235683,18.38844123002399,0
439,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,4.0,depictive,gear,causal,gear,causal,62.16309194369276,27.80287754891569,40.61833081045077,28.41869073694217,0
489,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,5.0,depictive,gear,causal,gear,causal,63.25345840347388,14.560219778561036,42.595771910711036,16.75185333916742,0
539,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,6.0,depictive,gear,causal,gear,causal,50.24937810560445,32.2490309931942,28.86775282370231,30.68100380652829,0
589,gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_2,7.0,depictive,background,background,background,background,48.869724779253666,83.19254774317228,27.530009615075727,84.3326434877381,0
290,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,1.0,explanatory,gear,functional,gear,functional,58.94276885250641,16.278820596099706,42.07023554580893,6.382419084126409,0
340,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,2.0,explanatory,gear,functional,gear,functional,48.27007354458868,14.142135623730951,38.571726356788886,14.223021621382594,0
390,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,3.0,explanatory,gear,functional,gear,functional,36.776351096866584,28.319604517012593,36.17417362291636,28.38776919439417,0
440,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,4.0,explanatory,gear,causal,gear,causal,53.44623466625128,26.419689627245813,55.27486742525798,24.94977211987261,0
490,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,5.0,explanatory,gear,causal,gear,causal,75.53806987208503,4.47213595499958,71.52834675799853,5.695345946072573,0
540,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,6.0,explanatory,gear,causal,gear,causal,66.49060083951716,8.48528137423857,64.90432063661787,18.83557001738427,0
590,gears_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gears_2,7.0,explanatory,background,background,background,background,42.95346318982906,72.47068372797375,47.732930764893965,71.24953105891935,0
291,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,1.0,explanatory,gear,functional,gear,functional,81.37106365287356,153.63918770938616,79.15243942070434,157.41455469944518,0
341,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,2.0,explanatory,gear,functional,gear,functional,151.21177202850313,122.44182292011173,138.59285238437712,122.84293570098954,0
391,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,3.0,explanatory,gear,functional,gear,functional,243.64164258188706,230.4886114323222,229.49598691121707,226.7858388417102,0
441,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,4.0,explanatory,,,gear,causal,,,,,1
491,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,5.0,explanatory,,,gear,causal,,,,,1
541,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,6.0,explanatory,,,gear,causal,,,,,1
591,gears_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gears_2,7.0,explanatory,background,background,background,background,64.35254462723289,180.62391868188442,81.1812266536119,177.21702643224899,0
292,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,1.0,depictive,gear,functional,gear,functional,70.76722405181653,2.8284271247461903,50.54910765453055,13.219249255376882,0
342,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,2.0,depictive,,,gear,functional,,,,,1
392,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,3.0,depictive,gear,functional,gear,functional,59.90826320300064,10.0,38.659679736139815,17.563745465079922,0
442,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,4.0,depictive,gear,causal,gear,causal,65.86349520030045,17.88854381999832,44.404855951097744,16.45556951480972,0
492,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,5.0,depictive,,,gear,causal,,,,,1
542,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,6.0,depictive,gear,causal,gear,causal,55.65968020030299,12.165525060596439,34.445825817481385,18.0206917345544,0
592,gears_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gears_2,7.0,depictive,,,background,background,,,,,1
293,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,1.0,explanatory,gear,functional,gear,functional,96.00130207450313,20.223748416156685,103.35694465469426,25.064334641491566,0
343,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,2.0,explanatory,gear,functional,gear,functional,107.14126189288606,6.708203932499369,109.50950803678555,11.683067029390052,0
393,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,3.0,explanatory,gear,functional,gear,functional,125.59956210114747,24.020824298928627,128.18366801272165,29.8488170190779,0
443,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,4.0,explanatory,gear,causal,gear,causal,106.96261028976434,29.732137494637012,113.49451549668476,37.366414781705984,0
493,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,5.0,explanatory,gear,causal,gear,causal,108.18618211213482,23.345235059857504,114.18027404958242,25.044233907546733,0
543,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,6.0,explanatory,gear,causal,gear,causal,120.17695286534769,29.427877939124322,125.03001658732681,35.442015755334296,0
593,gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,gears_2,7.0,explanatory,background,background,background,background,103.80871832365526,18.027756377319946,107.25470843761472,38.01786113037379,0
294,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,1.0,depictive,gear,functional,gear,functional,38.69431482789171,34.713109915419565,23.197452966716064,31.933677122656004,0
344,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,2.0,depictive,gear,functional,gear,functional,37.83186487605389,11.704699910719626,37.25613842655721,11.107964035492305,0
394,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,3.0,depictive,gear,functional,gear,functional,27.681221071332818,11.180339887498949,33.360818223839416,8.76979216652265,0
444,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,4.0,depictive,gear,causal,gear,causal,8.74642784226795,18.384776310850235,18.27373497488894,23.47124598556666,0
494,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,5.0,depictive,gear,causal,gear,causal,4.301162633521313,17.4928556845359,17.898244413639418,21.518324223319617,0
544,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,6.0,depictive,gear,causal,gear,causal,27.932955446926844,16.76305461424021,29.357037315309586,9.273390081489294,0
594,gears_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gears_2,7.0,depictive,background,background,background,background,27.98660393831306,38.897300677553446,33.18394876626277,53.52617880452004,0
595,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,1.0,depictive,,,weight,functional,,,,,1
643,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,2.0,depictive,,,beam,functional,,,,,1
691,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,3.0,depictive,,,weight,functional,,,,,1
739,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,4.0,depictive,weight,causal,weight,causal,78.16968721953542,53.16013544000805,112.39572718361823,52.978148666210856,0
787,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,5.0,depictive,beam,causal,beam,causal,27.064737205448715,214.70444802099468,66.09719369856818,219.26238282059967,0
835,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,6.0,depictive,weight,causal,weight,causal,74.91662031885849,73.49829930005184,41.6919946037069,66.69462349199429,0
883,levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,levers_1,7.0,depictive,background,background,background,background,53.584046133154224,94.11163583744573,13.301166514118858,99.1406669803055,0
596,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,1.0,explanatory,weight,functional,weight,functional,50.62854925829892,18.35755975068582,28.438479523224153,29.02985283128972,0
644,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,2.0,explanatory,beam,functional,beam,functional,64.2222702806433,81.98780397107853,27.468578581580132,87.1050878401307,0
692,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,3.0,explanatory,,,weight,functional,,,,,1
740,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,4.0,explanatory,weight,causal,weight,causal,55.915114235777075,27.892651361962706,18.249074994261978,20.14497346268977,0
788,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,5.0,explanatory,beam,causal,beam,causal,57.47390712314589,2.23606797749979,24.112468749868633,1.9531047378777564,0
836,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,6.0,explanatory,weight,causal,weight,causal,30.64718584144391,65.36818798161687,19.527220359901268,50.041782505768914,0
884,levers_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,levers_1,7.0,explanatory,background,background,background,background,76.76099269811458,142.21462653327893,42.61079586110719,137.6547183743907,0
597,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,1.0,explanatory,,,weight,functional,,,,,1
645,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,2.0,explanatory,,,beam,functional,,,,,1
693,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,3.0,explanatory,,,weight,functional,,,,,1
741,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,4.0,explanatory,,,weight,causal,,,,,1
789,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,5.0,explanatory,beam,causal,beam,causal,54.582506355058484,59.135437767890075,53.10531042243511,62.502686581520116,0
837,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,6.0,explanatory,weight,causal,weight,causal,67.15094936037762,191.44973230589798,103.74383206106938,164.51239746524698,0
885,levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,levers_1,7.0,explanatory,,,background,background,,,,,1
598,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,1.0,depictive,weight,functional,weight,functional,149.35946571945146,39.96248240537617,149.9728173097448,47.84738226840961,0
646,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,2.0,depictive,beam,functional,beam,functional,100.19231507456048,235.10423220350586,64.21026079919889,219.29869505442625,0
694,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,3.0,depictive,weight,functional,weight,functional,59.669925423114115,31.906112267087632,100.31610652464924,29.484780781842844,0
742,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,4.0,depictive,weight,causal,weight,causal,27.294688127912362,96.54014708917737,20.806445750932912,90.71504495348671,0
790,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,5.0,depictive,beam,causal,beam,causal,57.245087125446844,88.81441324469807,57.66098861198457,76.3951344172924,0
838,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,6.0,depictive,weight,causal,weight,causal,73.0513518013185,45.45327270945405,71.2861036952044,53.727880676360805,0
886,levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,levers_1,7.0,depictive,background,background,background,background,39.81519810323691,85.492689745966,36.49906711412684,75.159022817567,0
599,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,1.0,explanatory,weight,functional,weight,functional,34.12477106150311,83.72574275573791,58.20361800793309,88.53716161632195,0
647,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,2.0,explanatory,,,beam,functional,,,,,1
695,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,3.0,explanatory,weight,functional,weight,functional,72.12662476506162,25.553864678361276,109.47741515877055,29.15457706817084,0
743,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,4.0,explanatory,weight,causal,weight,causal,12.509996003196804,19.849433241279208,53.18779729998657,17.012311424069217,0
791,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,5.0,explanatory,,,beam,causal,,,,,1
839,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,6.0,explanatory,weight,causal,weight,causal,50.0,76.4198926981712,80.93970748666949,82.33644612971237,0
887,levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,levers_1,7.0,explanatory,background,background,background,background,33.59315406448165,143.95138068111746,58.640941017710844,151.38101748221942,0
600,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,1.0,depictive,weight,functional,weight,functional,48.93362851863736,71.06335201775947,9.80607836644225,77.26527247865928,0
648,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,2.0,depictive,,,beam,functional,,,,,1
696,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,3.0,depictive,weight,functional,weight,functional,36.68787265568828,170.10584939971935,76.5674357439706,173.14189042166043,0
744,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,4.0,depictive,weight,causal,weight,causal,119.87702031665619,31.78049716414141,79.31620489344884,24.649872410334392,0
792,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,5.0,depictive,beam,causal,beam,causal,73.68174807915459,46.17358552246078,33.99812659050473,44.238094857272095,0
840,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,6.0,depictive,weight,causal,weight,causal,58.33095233235953,61.00819617067857,46.26305053566579,68.42412625962231,0
888,levers_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,levers_1,7.0,depictive,background,background,background,background,117.08543888972702,57.201398584300364,77.6650294623475,51.25481459067014,0
601,levers_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,levers_1,1.0,depictive,weight,functional,weight,functional,38.52920969861697,65.25335240430181,54.535562272479126,71.88483463029701,0
